time,open,high,low,close,volume
2025-10-02 18:00:00,0.04504,0.04532,0.04484,0.04511,1358825.0
2025-10-02 19:00:00,0.04511,0.04535,0.04496,0.04535,814195.0
2025-10-02 20:00:00,0.04532,0.04533,0.04387,0.04428,2083183.0
2025-10-02 21:00:00,0.04428,0.04481,0.0442,0.04453,1087786.0
2025-10-02 22:00:00,0.04457,0.04458,0.04399,0.04431,388897.0
2025-10-02 23:00:00,0.04432,0.04567,0.04431,0.04545,2691230.0
2025-10-03 00:00:00,0.04538,0.04578,0.04475,0.0449,1363719.0
2025-10-03 01:00:00,0.04495,0.04552,0.04421,0.04451,834515.0
2025-10-03 02:00:00,0.04454,0.04488,0.04418,0.04459,1019966.0
2025-10-03 03:00:00,0.04463,0.04567,0.04456,0.04567,1712965.0
2025-10-03 04:00:00,0.04567,0.04592,0.04466,0.0449,1552673.0
2025-10-03 05:00:00,0.04492,0.04681,0.04489,0.04634,2822579.0
2025-10-03 06:00:00,0.04631,0.04656,0.04551,0.04582,2285936.0
2025-10-03 07:00:00,0.04582,0.04585,0.04485,0.04536,2050452.0
2025-10-03 08:00:00,0.0454,0.0454,0.04461,0.04505,1472380.0
2025-10-03 09:00:00,0.04504,0.04584,0.04504,0.04513,812085.0
2025-10-03 10:00:00,0.04517,0.04539,0.04503,0.04519,606226.0
2025-10-03 11:00:00,0.04519,0.04519,0.04244,0.04328,7303813.0
2025-10-03 12:00:00,0.04326,0.04396,0.04316,0.04383,1615101.0
2025-10-03 13:00:00,0.04382,0.04404,0.04347,0.04386,966511.0
2025-10-03 14:00:00,0.04386,0.04447,0.04345,0.04404,1264009.0
2025-10-03 15:00:00,0.04404,0.04507,0.04371,0.04507,2749161.0
2025-10-03 16:00:00,0.04505,0.04589,0.0449,0.0454,2063087.0
2025-10-03 17:00:00,0.04537,0.04537,0.0433,0.04349,5706666.0
2025-10-03 18:00:00,0.04351,0.04455,0.04349,0.04438,1737149.0
2025-10-03 19:00:00,0.04436,0.045,0.04419,0.045,1028383.0
2025-10-03 20:00:00,0.04501,0.0452,0.04484,0.04511,888457.0
2025-10-03 21:00:00,0.04514,0.04519,0.04494,0.04507,440821.0
2025-10-03 22:00:00,0.04504,0.04535,0.04491,0.04527,1685160.0
2025-10-03 23:00:00,0.04523,0.04545,0.04503,0.04541,1080340.0
2025-10-04 00:00:00,0.04541,0.04558,0.04502,0.04523,1076708.0
2025-10-04 01:00:00,0.04523,0.04536,0.04475,0.04529,1589695.0
2025-10-04 02:00:00,0.04531,0.04538,0.04472,0.04507,1205230.0
2025-10-04 03:00:00,0.04511,0.04529,0.04497,0.0451,559012.0
2025-10-04 04:00:00,0.04512,0.04522,0.04477,0.04482,582107.0
2025-10-04 05:00:00,0.04482,0.04497,0.04455,0.04469,714796.0
2025-10-04 06:00:00,0.04471,0.04534,0.04471,0.04504,458617.0
2025-10-04 07:00:00,0.04507,0.04562,0.04505,0.04534,799587.0
2025-10-04 08:00:00,0.04533,0.04544,0.04477,0.04494,515442.0
2025-10-04 09:00:00,0.04492,0.04662,0.04482,0.04594,1883645.0
2025-10-04 10:00:00,0.04597,0.04695,0.04501,0.04513,3409182.0
2025-10-04 11:00:00,0.04508,0.0453,0.04429,0.04471,2005518.0
2025-10-04 12:00:00,0.04469,0.04537,0.04467,0.04487,1140546.0
2025-10-04 13:00:00,0.04488,0.04539,0.04461,0.04474,972158.0
2025-10-04 14:00:00,0.04473,0.04592,0.04461,0.04537,1691088.0
2025-10-04 15:00:00,0.04538,0.04593,0.04459,0.04475,2195876.0
2025-10-04 16:00:00,0.04474,0.04658,0.04468,0.04567,2728173.0
2025-10-04 17:00:00,0.04563,0.04583,0.04457,0.04465,1487394.0
2025-10-04 18:00:00,0.04464,0.04619,0.04464,0.04574,2193352.0
2025-10-04 19:00:00,0.04575,0.04728,0.04549,0.04622,2583655.0
2025-10-04 20:00:00,0.04622,0.04725,0.046,0.04619,4386050.0
2025-10-04 21:00:00,0.0462,0.04703,0.0447,0.0451,4392678.0
